Company,City,Name,Date,Review
ЧОП Талион,ekt,Анатолий Б.,21 февраля 2018,"Отлично, поставил дом под охрану, все просто и быстро: и договор и монтаж и реагирование"
Абсолютная Безопасность,ekt,Дмитрий Пензов,10 августа,"Заказали постовую охрану для нашего объекта производственного. Организовали прекрасные рабочие места, охрана вообще на уровне, весь комплект снаряжения как у Бонда. Было несколько инцидентов, отработали на отлично. Даже ночью не постеснялись позвонить, сообщить о важных моментах, это очень круто! Оперативно очень, по всем направлениям приятно работать с АБ, лучше не найти. Работали до этого с другими чопами, конечно даже сравнивать их с АБ нельзя. Небо и земля."
Абсолютная Безопасность,ekt,Анастасия Сундырева,27 мая,"Хорошая организация! 
Качество и ответственность - это про них 
Очень довольны их работой, охраняют у нас производство, хоть и время не спокойное, они дают возможность и создают условия, чтобы ты не беспокоился за свою жизнь и своё имущество"
Абсолютная Безопасность,ekt,Павел П.,7 августа 2020,"Пользовался услугами охраны. Встретили в аэропорту. Сопроводили на новенькой камрюхе прям в максималке, было очень круто и приятно. Оперативно и качественно  сработанно."
Абсолютная Безопасность,ekt,Анатолий П.,9 мая,"Уже несколько раз нанимал охрану в этом агентстве. Скажу, что мужики у них работаю подкованные, и реально способны защитить. С ними чувствуешь себя в безопасности. В общем, рекомендую!"
Абсолютная Безопасность,ekt,Anastasiia S.,3 июля 2020,"Благодарна компании за качественную и оперативную работу. Сплаченная команда. Установили видеонаблюдение, тревожную кнопку, выставили пост охраны за сутки. Рекомендую!"
Абсолютная Безопасность,ekt,Игорь Воропаев,6 декабря 2020,"Обращался за помощью в ЧОО ""Абсолютная Безопасность"" по охране массового мероприятия. Ребята молодцы, в следующий раз только к вам!"
Абсолютная Безопасность,ekt,Вячеслав,10 декабря 2019,Хочу выразить благодарность за оперативную и качественно выполненную работу. Компания обладает высоким уровнем безопасности клиентов. Качественная и честная работа. Спасибо!
Абсолютная Безопасность,ekt,Гаспар Симонян,9 июня 2020,Очень прекрасно знаком с компанией АБ. Руководители компании мне очень знакомы. Все асы своего дела. Рекомендую.
Абсолютная Безопасность,ekt,Нухий такси.,28 марта,"Парковки нет, машину ставишь за два километра, ужасная гео лакация."
Абсолютная Безопасность,ekt,Анатолий Коновалов,25 марта,Отличная компания
Абсолютная Безопасность,ekt,Вячеслав Тушнолобов,17 марта 2020,"Хорошая организация, ответственная."
Абсолютная Безопасность,ekt,Икбол Сатторов,1 июня 2020,Очень хорошый чоп
Абсолютная Безопасность,ekt,Дмитрий Алексеевич,9 мая 2020,Серьезная компания
Сателлит,ekt,Алексей Сергеевич,27 мая 2020,"Более 15 лет на рынке. Профессионалы своего дела, более 1500 объектов охраны по всей Свердловской области. В штате много ветеранов спецподразделений, прошедших все возможные «горячие точки». Работают с органами власти и администрацией. Всем рекомендую, как одно из лучших охранный предприятий!!!"
Сателлит,ekt,anatolii chetverin,2 декабря 2019,"Отличное охранное предприятие, вежливый персонал, вовремя приезжает ГБР"
Сателлит,ekt,Александр,18 августа 2020,Отличное охранное предприятие
Сателлит,ekt,Сергей П.,10 июля 2019,"Не о чем, не заработать, а на тебе зарабатывают, решайте сами."
Уральская ассоциация охраны,ekt,михаил сюзев,9 сентября,"Отличная организация,.. Вежливые менеджеры, готовые по всем вопросам на тему охранно - пожарной сигнализации проконсультировать...))) выполняют качественный монтаж и техническое обслуживание , приемлемые цены, индивидуальный подход.... Рекомендую обращатся всем!!!"
Уральская ассоциация охраны,ekt,олег.,21 июня,"Единственная организация в городе где все как надо,начиная от железной дисциплины и заканчивая действительно отличными условиями для работника,сам работал в ней,если бы не переезд в другой город не ушел бы,руководство действительно много делает для нормальной и слаженной работы,могу пожелать успеха данной компании только"
Уральская ассоциация охраны,ekt,Александр Гущин,1 октября,"Ставил на охрану квартиру, просил посчитать по минимуму, сработали быстро, нареканий по системе СИ Норд нет. Есть постановка и снятие с охраны с мобильного устройства, что очень удобно и всегда понятно кто ставил на охрану и снимал с охраны."
Уральская ассоциация охраны,ekt,Ирина Анатольевна,3 октября 2019,"В этом охранном предприятии работают профессионалы. Обратившись в эту компанию по установке охранной сигнализации и тревожной кнопки в частном доме, получила качественные услуги. Представитель компании выехал ко мне на следующий день, во время, которое оговорили заранее с менеджером. Предварительно позвонил, уточнил, удобно ли мне. Все посмотрел, посоветовал, где лучше устанавливать датчики чтобы было надежно и эстетично, не нарушить недавно сделанный ремонт. Павел очень доброжелательный человек. После составления сметы сделали скидку. Все аккуратно, четко и вовремя. Ребята монтажники молодцы. Все объяснили, как пользоваться, дали инструкцию и все контакты. Один раз пришлось нажать на тревожную кнопку, когда во двор ломился пьяный. Группа приехала быстро и прогнала его.  Предлагали передать в полицию, но я отказалась. В общем работой этой компании я довольна."
Уральская ассоциация охраны,ekt,MeTka,4 июля 2020,на данный момент думаю самое корректное отношение к клиентам во всем Екат-е у этой охранной компании. Лояльное отношение к каждому клиенту и обалденная договороспособность !!!
Уральская ассоциация охраны,ekt,Роман Уральский,19 октября,Достойная компания с соответствующим уровнем!
Уральская ассоциация охраны,ekt,Мария Брылунова,23 января 2020,"Оказывают услуги охраны офиса. Все устраивает, менеджер быстро решает возникающие вопросы, по технической части вопросов нет."
Уральская ассоциация охраны,ekt,Валентина,29 января 2019,"Молодцы ребята, знают свое дело."
Уральская ассоциация охраны,ekt,Гоги,12 ноября 2019,хорошая компания
ЧОО Квант,ekt,Ольга Добронравова (Зыкова),4 марта,"Отзывчивый руководитель, спасибо, что не отказали в разрешении  важной ситуации."
Медведь,ekt,анна в.,18 сентября,"Очень довольна.Решили в квартиру поставить видеонаблюдение. Обратились в эту компанию. Ребята молодцы, сделали все быстро, вопросов к работе нет. И цена адекватная. Спасибо."
Медведь,ekt,Сергей Демидов,16 сентября,"Беспроводной комплект по охране квартиры установлен в феврале этого года. На заявку откликнулись оперативно, монтаж был произведен через день. Нас часто не бывает дома, поэтому были установлены датчики дыма и протечки воды. За показаниями слежу через мобильное приложение в режиме реального времени. Абонентская плата не критичная. Меня все устраивает."
Медведь,ekt,yuri kotov,17 августа,"Поставили квартиру под видеонаблюдение. Ценовая политика приемлемая, сам монтаж провели оперативно. Теперь уверены в сохранности своего имущества."
Медведь,ekt,Александр Дудоров,4 октября,"Хорошее заведение,  отзывчивый персонал, есть смысл с ними сотрудничать!!"
Медведь,ekt,Олег В.,18 октября,"После того, как мою квартиру пытались ограбить, я решил, что лучшим способом её защитить будет организовать охрану. Договор заключил с агентством Медведь. О них много хорошего слышал, ребята у них работают крепкие, поэтому теперь я могу быть спокойным."
Медведь,ekt,Дмитрий Лунегов,24 октября 2020,"Взяли объект под охрану, оперативно установили необходимое оборудование, цена адекватная"
Медведь,ekt,Алексей Емельянов,19 января,Предприятие высокого уровня и качества. Профессионалы своего дела.
Медведь,ekt,Владимир Горожанкин,21 сентября 2020,"Очень достойное охранное предприятие, со стабильной зарплатой."
Медведь,ekt,Татьяна,15 января 2020,"После ремонта совсем другой вид. Видно, что компания растет и развивается и это радует. Хороший сплоченный коллектив."
Медведь,ekt,Константин Ф.,17 июня 2019,"Удобная парковка, можно заехать во двор, несколько запутано расположение отделов."
Медведь,ekt,Дмитрий,4 мая 2020,Серьёзное охранное предприятие!
Медведь,ekt,Николай. Юрьевич.,3 февраля 2020,"Работа, вакансии, графики. Хороший ЧОП."
Медведь,ekt,Sofia .,14 января 2020,Предприятие нравится
Медведь,ekt,Андрей,23 ноября 2019,Приличная организация!
Медведь,ekt,Вадим Беленков,30 мая 2019,Классная компания Медведь
СОВА,ekt,Евгений,23 декабря 2020,"Работают отлично, приезжают быстро, все конфликтные ситуации решают четко."
СОВА,ekt,Владимир Черепанов,9 сентября 2020,Профессионалы экстракласса молодцы ребята
СОВА,ekt,Эдуард А.,22 января 2020,Супер охрана! Всегда помогут!
СОВА,ekt,Вера Сафонова,8 февраля 2020,Отличные ребята 5+
СОВА,ekt,Россиянин,27 апреля 2018,Единственное отделение СОВЫ где можно оплатить охранные услуги платежной картой
СОВА,ekt,ВЛАДИМИР Р.,31 декабря 2019,"Пользуемся услугами более года - все на высоком уровне, работают оперативно, техники - выполняют свои функции профессионально, по бухгалтерии тоже все своевременно. Стабильная, качественная поддержка. Рекомендую."
СОВА,ekt,Маргарита П.,6 июня 2019,"ЧОП ""Сова"" самая надежная охрана в Екатеринбурге. 
Охраняемся с 2011 года, переезжали несколько раз и охрана вместе с нами переезжала. 
В случае сработки группа на месте в течение 5 минут. Все всегда четко и надежно.
На данный момент, обслуживаемся в офисе на Машиностроителей, специалист по работе с клиентами всегда улыбчивая, вежливая.
Старая-добрая ""Сова"" никогда не подводила!"
СОВА,ekt,ninico,18 июня 2019,"Выбрали охрану Сова и не разу не пожалели, реагируют моментально, в офисе на Машиностроителей 14 очень приветливый специалист по работе с клиентами, всегда улыбается, приветливая, ответит на любой вопрос. тех. служба проверяет оборудование на неисправность и исправляет если они имеются, всё всегда быстро и качественно. 5 лет уже с СОВОЙ и не куда не собираемся. Всем советую только ЧОП Сова, другим охранным предприятиям не доверяю."
СОВА,ekt,Joka Oblivon,10 июня 2020,"Хороший офис. Наталья Борисовна всегда подскажет что и за что я плачу, а сама Сова как ЧОП -  5+ в рекламе не нуждаются."
СОВА,ekt,Любовь,4 августа 2019,"Довелось один раз обращаться. Когда выскочили из дома без ключей. Приехали быстро, замок поменяли быстро и качественно.  Молодцы!"
СОВА,ekt,368 3.,2 июля 2019,"Четко, быстро и с умом!  Сделали качественный монтаж, инженер все доступно объяснил как пользоваться.  Всем довольны! рекомендую!"
СОВА,ekt,игорь игорь,18 октября 2019,отличная охрана. самый быстрый ГБР в Екатеринбурге.
СОВА,ekt,Олег В.,4 января 2020,Хорошая фирма
Гарант-Плюс,ekt,владимир стенюшкин,6 ноября 2020,Чоо Гарант плюс заставляет отрабатывать две недели при увольнении своих работников..где справедливость..???теперь  я не могу выйти на новую работу сразу..сначала  отработка..а расчет только через две недели...а я нехочу отрабатывать за коппейки ...если на новой работе платят в два раза больше.Ни кому несоветую эту контору с двойной бугалтерией и не полным соц.пакетом
Гарант-Плюс,ekt,Изготовление ключей,3 июля,Подобран отличный колектив. Парни работают на отлично 👍
Гюрза,ekt,Олег А.,5 июня,"Зарплата вовремя. Рекомендую этот чоп  
Руководители отличные .отношения к работникам хорошее."
Гюрза,ekt,Илья Железнов,17 февраля 2020,"Приезжал за удостоверением  супруги, общался с сотрудницей по этому поводу, УТРО отдала при предъявлении паспорта,
В общем впечатления остались положительные. ☺"
Гюрза,ekt,KisskaLoveFirePussyCandyMiau,25 марта 2020,Работают професионально
Гюрза,ekt,dorofeevsergey717,3 октября 2019,Всем советую
Гюрза,ekt,Вася Чусов,28 мая 2019,Хороший ЧОП !
Кронверк,ekt,Александр,18 августа,"Огромное время реагирования, проверено уже не один раз, плюс только в цене услуг, но реакция на тревожную кнопку пол часа это не смешно"
Кронверк,ekt,Serg Don,22 августа 2020,"Хорошая и надёжная организация, всем советую это место"
Кронверк,ekt,Владислав двери онлайн,11 марта,Пока все хорошо
Кронверк,ekt,Оля,18 августа 2020,Все хорошие
Шериф,ekt,Иван Кузьмин,21 октября,"Отличная организация, нам очень быстро установили сигнализацию в п. Красное,  очень удобно и современно, ребята молодцы. Группа быстрого реагирования приезжает быстро. Советуем эту организацию."
Шериф,ekt,леёха яхимович,26 июля,"Отличное место, и интересное"
Шериф,ekt,павел давыдов,27 июля 2020,Прохождение переодически для охранников
Шериф,ekt,Андрей С.,11 июля 2020,Хороший сервис и мойка !
Агентство профессиональной охраны,ekt,Мы все умрем,26 июля,Серьезная организация. С серьёзными заказчиками. Стараются держать марку. К сотрудникам отношение нормальное.
Агентство профессиональной охраны,ekt,Ник,1 октября 2020,"Работа в ТРЦ МЕГА просто ужас! Да, платят там 3000 тыщи за смену и без задержек. Но, целый день нужно стоять на ногах, приседать нельзя. Даже на 5 минут. Ночью на сон никого времени не выделяется, как положено по законодательству 4 часа. Мало того спать нельзя. Так ты ещё должен ходить по этому огромному ТРЦ каждые 20 минут. С такой работой можно заработать инсульт в любом молодом возрасте! И заместитель директора Вадим Александрович грубит и хамит сотрудникам!((("
Агентство профессиональной охраны,ekt,Никита Филиппов,21 июня,"Очень хорошая компания.
Отличное руководство."
Агентство профессиональной охраны,ekt,Большой Бен,22 января 2020,"Контора ужасная. При устройстве на работу трудовую книжку забрали, договор не дают. При увольнение вернули чистую. Зп не отдали. мол руководитель не на месте. Охраняют УЗТМ. Работал водителем в гбр . Не гбр а служба доставки продуктов по постам. Есть там такой Карымов старший обьекта Хамло . С машины снимает и ставит на пост. В общем контора дырявая. Не советаю... Набирают пенсионеров чтоб кинуть на бабки. Будьте аккуратнее."
Агентство профессиональной охраны,ekt,Паритет Урал,22 сентября 2020,По физической охране один из лучших и профессиональных ЧОП в нашем городе.
Агентство профессиональной охраны,ekt,Андрей Андреев,29 февраля 2020,"Судя по отзывам в интернете, постоянно перебои с зарплатой, как  будто ты должен им а не они тебе,  отел сюда устроиться но передумал."
Агентство профессиональной охраны,ekt,Водила,5 апреля 2020,"Ужасная фирма. Охраняет уралмашзавод. Зп не платит. Обманывает сотрудников. Есть там такой Карымов. При приёме на работу говорит одно. По факту другое. Заставляют делать то ,что не по твоим обязанностям. Устраивают неофициально.  Не советую данную контору."
Агентство профессиональной охраны,ekt,Павел,4 сентября 2020,Золотцев отпускные не платит
Агентство профессиональной охраны,ekt,Рафаиль,11 февраля 2020,Отличная организация.
Частная охранная организация Безопасность бизнеса и личности,ekt,Вячеслав Зубров,12 апреля,"ОО ЧОО ""ББЛ"" охраняет наши склады не первый год.
ЧОП зарекомендовал себя исключительно с положительной стороны.
Рекомендую."
Частная охранная организация Безопасность бизнеса и личности,ekt,vadim,16 октября,"Работали с ними, если есть замечания устраняют оперативно"
Варяг,ekt,Валерия Королева,22 января,"Наглые, циничные, грубые, жестокие сотрудники! Не стесняются ни в действиях ни в выражениях! Я пенсионерка, Ветеран труда, подверглась оскорблениям и угрозам сотрудников ""Варяга"" Ни кому не пожелаю пройти испытание ""общением"" с этими ""охранниками"""
Варяг,ekt,Z,10 сентября 2020,"Много минусов выяснилось 
1. У нас есть задолженность которые мы не может решить уже с января месяца из-за их стороны (задолжали потому что они не правильно считают были некие условия с которыми мы не согласны) 
2. Из-за задолженности каждый день приходят смс сообщение в 8:00 когда люди ещё спят и напоминают о долге который мы не можем покрыть не решив с ними вопрос. 
3. Охранники всегда приезжают и советуют вызвать полицию сами вопрос они не в состоянии решить уже 3 раза вызвали 
4. По мимо у них два расчетных счета тем самым если отправить не на тот счёт потом мучаться им писать какие то заявление либо они деньги возвращают и просят переслать на нужный счёт (на один счёт за одно на другой счёт за другое) это крайне не удобно! 
5. Писали официальные письма ответа официального не дождаться директор всегда в отпуске да и вообще ответы поступают после второго и третьего письма 
6. Названивают на счёт долга хотя есть менеджер который вкурсе всех событий очень много сотрудников беспокоют по одному вопросу ! Между с собой они информацию не передают. 
Радует одно, что мы выбели спустя пол года , то что доказывали и ждали ответы."
Варяг,ekt,Артем П.,21 августа 2019,"Ребята охраняют нас. Недавно было событие у нас в магазине. Зашёл какой то невменяемый парень, наверное под какой то химией, устроил дебош. Наша сотрудница нажала кнопку. Охранники, здоровые ребята, приехали минуты за три и вынесли бедолагу на руках, после чего передали полиции. Большое, человеческое спасибо, ребята!
Раньше охраняли ь другой компанией. Было дороже, но такой скорости реагирования не было."
Варяг,ekt,Дмитрий Рогов,18 декабря 2020,"Замечательное обслуживание, отличная организация. Благодарю"
Варяг,ekt,Василий Чапаев,3 февраля,Хорошая контора!
Варяг,ekt,Сергей Чернавский,1 февраля 2020,Проходил мимо. Красивое здание 🏢😎
Варяг,ekt,Алексей А.,14 марта 2020,Нет нормальной парковки
Варяг,ekt,Евгений Стрекаловский,19 июня 2020,Адекватный чоп
Трансблок,ekt,Алексей Сосновский,2 февраля,"ЧОО Трансблок спасали два раза, когда к нам на склад залезали. Страшно представить, какие могли быть убытки. ГБР приезжает за несколько минут во всеоружии. В общем компания серьезная, деньги отрабатывают на 100%."
Блокпост,ekt,база х.,14 мая,"Охранники дома на пехотинцев 4/2 очень ""смелые"" ребята...я житель этого дома и наблюдаю картину:в этом доме есть ночной бар называется ""розливуха""когда в него приходят алкаши и орут до 5 утра ни один охранник даже покурить из своей конуры не высунется а если их попросишь сходить сделать замечание алкашам то они выдумывают всяческие отмазки...зато днем когда в наш закрытый двор попадают чужие дети 4-8 лет...то эти сторожа превращаются в супермэнов и готовы до последней капли крови защищать наш дом....такой вот чоп ""блокпост"" элитные бойцы на страже наших домов."
Блокпост,ekt,Алеся Б.,10 декабря 2020,"Проживаю по адресу Расточная 31а. Дом обслуживает охранное предприятие данной организации. 04.12 у меня случилось не приятная  ситуация с охранником. Обратилась в организацию для того, что бы мне прокомментировали несоответствующее поведение охраника или же аругументировали вдруг не права оказалась я. Трубку взял Александр. Должность он не озвучил. Попросил время, что бы разобраться в ситуации. В течение дня обратной связи так и не было. Очень грустно."
Блокпост,ekt,Алексей С,14 сентября 2020,"В данном предприятии я работаю с октября 2015 года. Предприятие постоянно развивается,открывают новые посты. по сравнению с другими ЧОПами, Всяких лентяев,алкашей и прочую ""мебель"" отсеивают в первую же вахту. Не приходится переживать, что придется работать с кем попало. Самым главным фактором является своевременная выдача ЗП,что является основным фактором в нашу действительность.В общем целом работать можно если действительно у прибывающих вновь сотрудников есть желание работать и дисциплина. Всегда дают подработку если надо и помогают с вопросами лицензии. пару раз получал штрафы,но виноват был сам."
Блокпост,ekt,Александр Пешин,5 октября 2020,"На моей практике много пройденных ЧОПов в разных сферах услуг и большинство хотят выжить или обогатиться в условиях конкуренции за счет нанятых временно безработных людей, пренебрегая их мнениями, условиями труда и быта, а также с выплатой заработной платы.
 ""Блокпост"" это исключительная организация. Сфера оказания услуг гражданам проживающим в жилищных комплексах. Руководство в первую очередь заботится об условиях проживания охранника на объекте, стабильной заработной плате с еженедельной выплатой,  обеспечением спецодеждой, выдают авансы на неделю. В этом плане руководители ценят своих сотрудников на отлично и прислушиваются к их мнению.
Можно устроиться без опыта работы, сложного ничего нет:
 -быть внимательным к гражданам, реагировать на их просьбы и замечания, помогать им в затруднительных вопросах, воспитывать подрастающее поколение за что родители очень благодарны, но встречаются и трудные дети. 
В основе предупреждение лиц о выявленных правонарушениях и контроль свода правил установленных обществом на объекте. На каждом объекте вся документация есть: прочитал, ознакомился, соблюдай и требуй этого от других.
  Желающие остаться работать и иметь в будущем карьерный рост, могут учиться и получить лицензию, в данном вопросе руководители поддерживают. 
 Работать очень удобно людям из других населенных пунктов вахтовым методом 2/2, 3/1 недели, график для лиц проживающих в городе  и семейных по договорённости. Напарники и коллеги с опытом всегда во всём помогут и подскажут. Есть возможность подработки на других объектах. 
Отличное руководство и начальник, который первый раз выявляет, второй раз предупреждает, третий раз пресекает, пресекает и пресекает, если человек не исправляет свои недостатки. Как и охранник, который работает на объекте с людьми, выполняет свои обязанности и требует этого от других.
Рекомендую данный ЧОП."
Блокпост,ekt,Максим Грибанов,21 ноября 2020,"Отработал 7 дней, всё что обещала руководство выполнили. Деньги заплотили. Данный чоп рекомендую. Бытовые условия на постах на высшем уровне. Кто хочет поспать или побухать на работе, этот чоп не для вас, там всё серьёзно. Работал бы с радостью, но пришлось уйти по семейным обстоятельствам."
Блокпост,ekt,cергей мигачев,15 декабря 2020,"Никому не советую
Никому не  советую связываться с ними. Подал на них заявление в п рокуратуру 
Директор избегает а Козлитин зря считает себя хорошим человеком слишком жаден, много врет и мало дает"
Блокпост,ekt,Евгений Т.,11 декабря 2019,"Охранники трудятся без трудового контракта хозяева ЧОПа всяческий уклоняются от заключения Т.КОНТРАКТА тем самым скрывают налоги от государства.Охранники форму приобретают за свой счёт.В ЧОПе народу трудится гораздо больше чем по бумагам текучка постоянная по деньгам обманывают.З/П выдают чёрным налом.Забыл добавить график работы 7дн через 7дн, у других охранников 2 недели через 2ве. Отдыхают и спят в сутки по 4ч. Представляете что с охраниками будет на следующий день, полноценного отдыха нет, если заснул на следующих сутках и тебя поймали штраф. Так что данный ЧОП не рекомендую бегите от них как от пракажонных."
Блокпост,ekt,Илья Х.,11 мая,Никому не рекомендую связываться с этой организацией!
Блокпост,ekt,вадим лунегов,3 сентября 2020,Хороший чоп работаю уже третий год начальство нормальное а штрафуют которые приезжают поспать да побухать
Блокпост,ekt,Хамзат,29 августа 2019,"руководитель козлитин вот статья про него https://m.ural.kp.ru/daily/26337/3219983/ полностью соответствует своей фамилии,штрафы постоянно,сон 4 часа,условиия плохие"
Блокпост,ekt,Валентин Т.,3 ноября 2019,Сейчас охрана сменилась и не в лучшую сторону надо сказать
Блокпост,ekt,Сергей Медвдев,5 марта 2020,Хорошая Компания!
Блокпост,ekt,Александр Киндеев,16 июня 2019,"Зп стабильная,без задержек."
Эгида,ekt,Владимир Черепанов,12 июня 2020,ЧОП эгида настоящие профессионалы своего дела молодцы парни настоящие асы знают свое дело
Эгида,ekt,Ирина Северьянова,14 мая,Неопрятные и глухие .
Эгида,ekt,sales@ngsmasters.com,30 октября 2018,Надёжное во всех отношениях предприятие.
Эгида,ekt,Павел Поляков,21 июля 2018,Охранное предприятие высшего уровня
Сатурн,ekt,Лариса Быкова,10 сентября 2020,Работаем с этой компанией давно. Все отлично.
Сатурн,ekt,Сергей  Олегович Крестьянкин,31 января 2020,В целом на вид достаточно дисциплинированные молодые люди и девушки.
